11,4,74,1,11,"SgmlHash@43-53@./tools/sgmlparse.c","./tools/sgmlparse.c","SgmlHash","SgmlHash( const char * zName)",43,53
96,46,779,2,101,"SgmlParse@61-161@./tools/sgmlparse.c","./tools/sgmlparse.c","SgmlParse","SgmlParse( FILE * in , * pArg)",61,161
12,3,67,0,13,"SgmlHandlerReset@166-178@./tools/sgmlparse.c","./tools/sgmlparse.c","SgmlHandlerReset","SgmlHandlerReset()",166,178
11,2,112,1,11,"SgmlHandler@182-192@./tools/sgmlparse.c","./tools/sgmlparse.c","SgmlHandler","SgmlHandler( const char * zName ,(*xFunc)(int,const char**,void*))",182,192
3,1,22,0,3,"SgmlWordHandler@196-198@./tools/sgmlparse.c","./tools/sgmlparse.c","SgmlWordHandler","SgmlWordHandler((*xWord)(const char*,void*))",196,198
3,1,22,0,3,"SgmlSpaceHandler@199-201@./tools/sgmlparse.c","./tools/sgmlparse.c","SgmlSpaceHandler","SgmlSpaceHandler((*xSpace)(const char*,void*))",199,201
3,1,22,0,3,"SgmlCommentHandler@202-204@./tools/sgmlparse.c","./tools/sgmlparse.c","SgmlCommentHandler","SgmlCommentHandler((*xComment)(const char*,void*))",202,204
3,1,24,0,3,"SgmlDefaultMarkupHandler@205-207@./tools/sgmlparse.c","./tools/sgmlparse.c","SgmlDefaultMarkupHandler","SgmlDefaultMarkupHandler((*xMarkup)(int,const char**,void*))",205,207
9,2,50,1,9,"SafeMalloc@113-121@./tools/mktclapp.c","./tools/mktclapp.c","SafeMalloc","SafeMalloc( int nByte)",113,121
10,3,61,2,10,"SafeRealloc@122-131@./tools/mktclapp.c","./tools/mktclapp.c","SafeRealloc","SafeRealloc( * old , int nByte)",122,131
3,2,17,1,3,"SafeFree@136-138@./tools/mktclapp.c","./tools/mktclapp.c","SafeFree","SafeFree( * pMem)",136,138
3,2,17,1,3,"IsIdent@143-145@./tools/mktclapp.c","./tools/mktclapp.c","IsIdent","IsIdent( int c)",143,145
83,29,518,1,84,"IfString@155-238@./tools/mktclapp.c","./tools/mktclapp.c","IfString","IfString( char * zExtra)",155,238
23,5,165,4,23,"PushIf@243-265@./tools/mktclapp.c","./tools/mktclapp.c","PushIf","PushIf( char * zArg , int line , int isNegated , int isDefined)",243,265
46,21,356,4,48,"GetArg@271-318@./tools/mktclapp.c","./tools/mktclapp.c","GetArg","GetArg( const char * fileName , char * z , int * pI , int * pLine)",271,318
30,5,176,1,31,"ReadFileIntoMemory@325-355@./tools/mktclapp.c","./tools/mktclapp.c","ReadFileIntoMemory","ReadFileIntoMemory( const char * fileName)",325,355
14,7,113,1,15,"FuncToProc@374-388@./tools/mktclapp.c","./tools/mktclapp.c","FuncToProc","FuncToProc( char * zFunc)",374,388
178,63,1304,1,186,"ScanFile@396-581@./tools/mktclapp.c","./tools/mktclapp.c","ScanFile","ScanFile( const char * fileName)",396,581
16,5,76,2,16,"SetMacro@586-601@./tools/mktclapp.c","./tools/mktclapp.c","SetMacro","SetMacro( char * zMacroName , char * zIf)",586,601
14,4,111,1,14,"IsTclFile@608-621@./tools/mktclapp.c","./tools/mktclapp.c","IsTclFile","IsTclFile( char * zFile)",608,621
37,14,187,1,37,"CompressTcl@626-662@./tools/mktclapp.c","./tools/mktclapp.c","CompressTcl","CompressTcl( char * z)",626,662
47,14,255,2,47,"WriteAsString@668-714@./tools/mktclapp.c","./tools/mktclapp.c","WriteAsString","WriteAsString( char * z , int shroud)",668,714
26,1,48,1,26,"Usage@749-774@./tools/mktclapp.c","./tools/mktclapp.c","Usage","Usage( char * argv0)",749,774
48,19,196,1,48,"EscapeChar@781-828@./tools/mktclapp.c","./tools/mktclapp.c","EscapeChar","EscapeChar( FILE * in)",781,828
